"TIME","Temp.C"
2022-01-05 06:34:00,20.38
2022-01-05 07:34:00,20.39
2022-01-05 08:34:00,20.39
2022-01-05 09:34:00,20.51
2022-01-05 10:34:00,20.63
2022-01-05 11:34:00,20.74
2022-01-05 12:34:00,20.75
2022-01-05 13:34:00,20.87
2022-01-05 14:34:00,20.87
2022-01-05 15:34:00,20.77
2022-01-05 16:34:00,20.75
2022-01-05 18:23:00,20.61
2022-01-05 19:23:00,20.38
2022-01-05 20:23:00,20.38
2022-01-05 21:23:00,20.35
2022-01-05 22:23:00,20.28
2022-01-05 23:23:00,20.38
2022-01-06 00:23:00,20.38
2022-01-06 01:23:00,20.31
2022-01-06 02:23:00,20.25
2022-01-06 03:23:00,20.26
2022-01-06 04:23:00,20.16
2022-01-06 05:23:00,20.14
2022-01-06 06:23:00,20.14
2022-01-06 07:23:00,20.11
2022-01-06 08:23:00,20.02
2022-01-06 09:23:00,19.92
2022-01-06 10:23:00,20.02
2022-01-06 11:23:00,20.02
2022-01-06 12:23:00,20.02
2022-01-06 13:23:00,20.02
2022-01-06 14:23:00,20.14
2022-01-06 15:23:00,20.14
2022-01-06 16:23:00,20.17
2022-01-06 17:23:00,20.14
2022-01-06 18:23:00,20.06
2022-01-06 19:23:00,20.02
2022-01-06 20:23:00,19.89
2022-01-06 21:23:00,19.78
2022-01-06 22:23:00,19.66
2022-01-06 23:23:00,19.65
2022-01-07 00:23:00,19.53
2022-01-07 01:23:00,19.52
2022-01-07 02:23:00,19.42
2022-01-07 03:23:00,19.41
2022-01-07 04:23:00,19.49
2022-01-07 05:23:00,19.53
2022-01-07 06:23:00,19.53
2022-01-07 07:23:00,19.54
2022-01-07 08:23:00,19.53
2022-01-07 09:23:00,19.66
2022-01-07 10:23:00,19.9
2022-01-07 11:23:00,20.14
2022-01-07 12:23:00,20.27
2022-01-07 13:23:00,20.52
2022-01-07 14:23:00,20.63
2022-01-07 15:23:00,20.51
2022-01-07 16:23:00,20.39
2022-01-07 17:23:00,20.27
2022-01-07 18:23:00,20.15
2022-01-07 19:23:00,20.07
2022-01-07 20:23:00,20.02
2022-01-07 21:23:00,19.89
2022-01-07 22:23:00,19.87
2022-01-07 23:23:00,19.78
2022-01-08 00:23:00,19.76
2022-01-08 01:23:00,19.65
2022-01-08 02:23:00,19.64
2022-01-08 03:23:00,19.56
2022-01-08 04:23:00,19.53
2022-01-08 05:23:00,19.53
2022-01-08 06:23:00,19.43
2022-01-08 07:23:00,19.41
2022-01-08 08:23:00,19.41
2022-01-08 09:23:00,19.53
2022-01-08 10:23:00,19.65
2022-01-08 11:23:00,19.9
2022-01-08 12:23:00,20.12
2022-01-08 13:23:00,20.26
2022-01-08 14:23:00,20.28
2022-01-08 15:23:00,20.25
2022-01-08 16:23:00,20.14
2022-01-08 17:23:00,20.02
2022-01-08 18:23:00,19.9
2022-01-08 19:23:00,19.79
2022-01-08 20:23:00,19.77
2022-01-08 21:23:00,19.66
2022-01-08 22:23:00,19.65
2022-01-08 23:23:00,19.55
2022-01-09 00:23:00,19.54
2022-01-09 01:23:00,19.53
2022-01-09 02:23:00,19.53
2022-01-09 03:23:00,19.53
2022-01-09 04:23:00,19.53
2022-01-09 05:23:00,19.53
2022-01-09 06:23:00,19.53
2022-01-09 07:23:00,19.53
2022-01-09 08:23:00,19.53
2022-01-09 09:23:00,19.53
2022-01-09 10:23:00,19.65
2022-01-09 11:23:00,19.64
2022-01-09 12:23:00,19.78
2022-01-09 13:23:00,19.78
2022-01-09 14:23:00,19.9
2022-01-09 15:23:00,19.89
2022-01-09 16:23:00,19.77
2022-01-09 17:23:00,19.66
2022-01-09 18:23:00,19.53
2022-01-09 19:23:00,19.41
2022-01-09 20:23:00,19.29
2022-01-09 21:23:00,19.2
2022-01-09 22:23:00,19.16
2022-01-09 23:23:00,19.16
2022-01-10 00:23:00,19.17
2022-01-10 01:23:00,19.28
2022-01-10 02:23:00,19.35
2022-01-10 03:23:00,19.4
2022-01-10 04:23:00,19.4
2022-01-10 05:23:00,19.28
2022-01-10 06:23:00,19.29
2022-01-10 07:23:00,19.28
2022-01-10 08:23:00,19.29
2022-01-10 09:23:00,19.41
2022-01-10 10:23:00,19.53
2022-01-10 11:23:00,19.78
2022-01-10 12:23:00,19.9
2022-01-10 13:23:00,19.9
2022-01-10 14:23:00,19.9
2022-01-10 15:23:00,19.91
2022-01-10 16:23:00,19.89
2022-01-10 17:23:00,19.78
2022-01-10 18:23:00,19.66
2022-01-10 19:23:00,19.66
2022-01-10 20:23:00,19.65
2022-01-10 21:23:00,19.64
2022-01-10 22:23:00,19.57
2022-01-10 23:23:00,19.57
2022-01-11 00:23:00,19.56
2022-01-11 01:23:00,19.53
2022-01-11 02:23:00,19.53
2022-01-11 03:23:00,19.52
2022-01-11 04:23:00,19.53
2022-01-11 06:34:00,19.41
2022-01-11 07:34:00,19.52
2022-01-11 08:34:00,19.53
2022-01-11 09:34:00,19.57
2022-01-11 10:34:00,19.54
2022-01-11 11:34:00,19.65
2022-01-11 12:34:00,19.78
2022-01-11 13:34:00,19.9
2022-01-11 14:34:00,20.03
2022-01-11 15:34:00,20.05
2022-01-11 16:34:00,20.02
2022-01-11 17:34:00,19.91
2022-01-11 18:34:00,19.78
2022-01-11 19:34:00,19.73
2022-01-11 20:34:00,19.65
2022-01-11 21:34:00,19.53
2022-01-11 22:34:00,19.41
2022-01-11 23:34:00,19.3
2022-01-12 00:34:00,19.29
2022-01-12 01:34:00,19.17
2022-01-12 02:34:00,19.16
2022-01-12 03:34:00,19.04
2022-01-12 04:34:00,18.92
2022-01-12 05:34:00,18.92
2022-01-12 06:34:00,18.92
2022-01-12 07:34:00,18.92
2022-01-12 08:34:00,18.89
2022-01-12 09:34:00,19.04
2022-01-12 10:34:00,19.38
2022-01-12 11:34:00,19.53
2022-01-12 12:34:00,19.72
2022-01-12 13:34:00,19.79
2022-01-12 14:34:00,19.89
2022-01-12 15:34:00,19.78
2022-01-12 16:34:00,19.66
2022-01-12 17:34:00,19.65
2022-01-12 18:34:00,19.53
2022-01-12 19:34:00,19.4
2022-01-12 20:34:00,19.41
2022-01-12 21:34:00,19.29
2022-01-12 22:34:00,19.16
2022-01-12 23:34:00,19.04
2022-01-13 00:34:00,19.02
2022-01-13 01:34:00,18.92
2022-01-13 02:34:00,19.03
2022-01-13 03:34:00,19.04
2022-01-13 04:34:00,19.05
2022-01-13 05:34:00,19.16
2022-01-13 06:34:00,19.13
2022-01-13 07:34:00,19.14
2022-01-13 08:34:00,19.16
2022-01-13 09:34:00,19.29
2022-01-13 10:34:00,19.53
2022-01-13 11:34:00,19.77
2022-01-13 12:34:00,19.89
2022-01-13 13:34:00,20.01
2022-01-13 14:34:00,20.02
2022-01-13 15:34:00,19.91
2022-01-13 16:34:00,19.89
2022-01-13 17:34:00,19.78
2022-01-13 18:34:00,19.67
2022-01-13 19:34:00,19.65
2022-01-13 20:34:00,19.55
2022-01-13 21:34:00,19.53
2022-01-13 22:34:00,19.53
2022-01-13 23:34:00,19.51
2022-01-14 00:34:00,19.41
2022-01-14 01:34:00,19.41
2022-01-14 02:34:00,19.29
2022-01-14 03:34:00,19.29
2022-01-14 04:34:00,19.28
2022-01-14 05:34:00,19.22
2022-01-14 06:34:00,19.22
2022-01-14 07:34:00,19.16
2022-01-14 08:34:00,19.17
2022-01-14 09:34:00,19.29
2022-01-14 10:34:00,19.65
2022-01-14 11:34:00,19.89
2022-01-14 12:34:00,20.15
2022-01-14 13:34:00,20.37
2022-01-14 14:34:00,20.41
2022-01-14 15:34:00,20.38
2022-01-14 16:34:00,20.38
2022-01-14 17:34:00,20.23
2022-01-14 18:34:00,20.12
2022-01-14 19:34:00,20.02
2022-01-14 20:34:00,19.9
2022-01-14 21:34:00,19.77
2022-01-14 22:34:00,19.77
2022-01-14 23:34:00,19.65
2022-01-15 00:34:00,19.65
2022-01-15 01:34:00,19.65
2022-01-15 02:34:00,19.63
2022-01-15 03:34:00,19.54
2022-01-15 04:34:00,19.53
2022-01-15 05:34:00,19.53
2022-01-15 06:34:00,19.53
2022-01-15 07:34:00,19.53
2022-01-15 08:34:00,19.53
2022-01-15 09:34:00,19.68
2022-01-15 10:34:00,19.9
2022-01-15 11:34:00,20.19
2022-01-15 12:34:00,20.39
2022-01-15 13:34:00,20.63
2022-01-15 14:34:00,20.75
2022-01-15 15:34:00,20.67
2022-01-15 16:34:00,20.62
2022-01-15 17:34:00,20.51
2022-01-15 18:34:00,20.42
2022-01-15 19:34:00,20.38
2022-01-15 20:34:00,20.26
2022-01-15 21:34:00,20.26
2022-01-15 22:34:00,20.14
2022-01-15 23:34:00,20.02
2022-01-16 00:34:00,19.9
2022-01-16 01:34:00,19.9
2022-01-16 02:34:00,19.89
2022-01-16 03:34:00,19.89
2022-01-16 04:34:00,19.87
2022-01-16 05:34:00,19.8
2022-01-16 06:34:00,19.78
2022-01-16 07:34:00,19.77
2022-01-16 08:34:00,19.78
2022-01-16 09:34:00,19.91
2022-01-16 10:34:00,20.14
2022-01-16 11:34:00,20.38
2022-01-16 12:34:00,20.62
2022-01-16 13:34:00,20.75
2022-01-16 14:34:00,20.87
2022-01-16 15:34:00,20.75
2022-01-16 16:34:00,20.69
2022-01-16 17:34:00,20.54
2022-01-16 18:34:00,20.39
2022-01-16 19:34:00,20.27
2022-01-16 20:34:00,20.15
2022-01-16 21:34:00,20.03
2022-01-16 22:34:00,20.01
2022-01-16 23:34:00,19.9
2022-01-17 00:34:00,19.78
2022-01-17 01:34:00,19.78
2022-01-17 02:34:00,19.66
2022-01-17 03:34:00,19.65
2022-01-17 04:34:00,19.65
2022-01-17 05:34:00,19.65
2022-01-17 06:34:00,19.66
2022-01-17 07:34:00,19.65
2022-01-17 08:34:00,19.66
2022-01-17 09:34:00,19.79
2022-01-17 10:34:00,20.05
2022-01-17 11:34:00,20.38
2022-01-17 12:34:00,20.63
2022-01-17 13:34:00,20.75
2022-01-17 14:34:00,20.81
2022-01-17 15:34:00,20.75
2022-01-17 16:34:00,20.63
2022-01-17 17:34:00,20.5
2022-01-17 18:34:00,20.39
2022-01-17 19:34:00,20.31
2022-01-17 20:34:00,20.26
2022-01-17 21:34:00,20.14
2022-01-17 22:34:00,20.02
2022-01-17 23:34:00,20.01
2022-01-18 00:34:00,19.9
2022-01-18 01:34:00,19.79
2022-01-18 02:34:00,19.78
2022-01-18 03:34:00,19.67
2022-01-18 04:34:00,19.65
2022-01-18 05:34:00,19.64
2022-01-18 06:34:00,19.65
2022-01-18 07:34:00,19.63
2022-01-18 08:34:00,19.6
2022-01-18 09:34:00,19.66
2022-01-18 10:34:00,19.9
2022-01-18 11:34:00,20.26
2022-01-18 12:34:00,20.5
2022-01-18 13:34:00,20.63
2022-01-18 14:34:00,20.75
2022-01-18 15:34:00,20.75
2022-01-18 16:34:00,20.63
2022-01-18 17:34:00,20.51
2022-01-18 18:34:00,20.38
2022-01-18 19:34:00,20.26
2022-01-18 20:34:00,20.14
2022-01-18 21:34:00,20.02
2022-01-18 22:34:00,19.95
2022-01-18 23:34:00,19.9
2022-01-19 00:34:00,19.78
2022-01-19 01:34:00,19.78
2022-01-19 02:34:00,19.69
2022-01-19 03:34:00,19.65
2022-01-19 04:34:00,19.66
2022-01-19 05:34:00,19.54
2022-01-19 06:34:00,19.53
2022-01-19 07:34:00,19.53
2022-01-19 08:34:00,19.53
2022-01-19 09:34:00,19.65
2022-01-19 10:34:00,19.89
2022-01-19 11:34:00,20.14
2022-01-19 12:34:00,20.38
2022-01-19 13:34:00,20.62
2022-01-19 14:34:00,20.66
2022-01-19 15:34:00,20.63
2022-01-19 16:34:00,20.63
2022-01-19 17:34:00,20.5
2022-01-19 18:34:00,20.39
2022-01-19 19:34:00,20.38
2022-01-19 20:34:00,20.28
2022-01-19 21:34:00,20.26
2022-01-19 22:34:00,20.22
2022-01-19 23:34:00,20.15
2022-01-20 00:34:00,20.18
2022-01-20 01:34:00,20.14
2022-01-20 02:34:00,20.14
2022-01-20 03:34:00,20.13
2022-01-20 04:34:00,20.13
2022-01-20 05:34:00,20.07
2022-01-20 06:34:00,20.05
2022-01-20 07:34:00,20.14
2022-01-20 08:34:00,20.14
2022-01-20 09:34:00,20.26
2022-01-20 10:34:00,20.43
2022-01-20 11:34:00,20.64
2022-01-20 12:34:00,20.75
2022-01-20 13:34:00,20.87
2022-01-20 14:34:00,20.89
2022-01-20 15:34:00,20.87
2022-01-20 16:34:00,20.75
2022-01-20 17:34:00,20.63
2022-01-20 18:34:00,20.53
2022-01-20 19:34:00,20.4
2022-01-20 20:34:00,20.26
2022-01-20 21:34:00,20.26
2022-01-20 22:34:00,20.18
2022-01-20 23:34:00,20.14
2022-01-21 00:34:00,20.02
2022-01-21 01:34:00,20.02
2022-01-21 02:34:00,20.01
2022-01-21 03:34:00,19.9
2022-01-21 04:34:00,19.81
2022-01-21 05:34:00,19.77
2022-01-21 06:34:00,19.75
2022-01-21 07:34:00,19.66
2022-01-21 08:34:00,19.65
2022-01-21 09:34:00,19.78
2022-01-21 10:34:00,20.01
2022-01-21 11:34:00,20.27
2022-01-21 12:34:00,20.51
2022-01-21 13:34:00,20.75
2022-01-21 14:34:00,20.75
2022-01-21 15:34:00,20.74
2022-01-21 16:34:00,20.51
2022-01-21 17:34:00,20.35
2022-01-21 18:34:00,20.14
2022-01-21 19:34:00,20.02
2022-01-21 20:34:00,19.9
2022-01-21 21:34:00,19.78
2022-01-21 22:34:00,19.75
2022-01-21 23:34:00,19.65
2022-01-22 00:34:00,19.54
2022-01-22 01:34:00,19.43
2022-01-22 02:34:00,19.3
2022-01-22 03:34:00,19.29
2022-01-22 04:34:00,19.28
2022-01-22 05:34:00,19.26
2022-01-22 06:34:00,19.17
2022-01-22 07:34:00,19.17
2022-01-22 08:34:00,19.16
2022-01-22 09:34:00,19.3
2022-01-22 10:34:00,19.54
2022-01-22 11:34:00,19.89
2022-01-22 12:34:00,20.13
2022-01-22 13:34:00,20.26
2022-01-22 14:34:00,20.38
2022-01-22 15:34:00,20.35
2022-01-22 16:34:00,20.27
2022-01-22 17:34:00,20.14
2022-01-22 18:34:00,20.01
2022-01-22 19:34:00,19.9
2022-01-22 20:34:00,19.77
2022-01-22 21:34:00,19.77
2022-01-22 22:34:00,19.65
2022-01-22 23:34:00,19.66
2022-01-23 00:34:00,19.59
2022-01-23 01:34:00,19.52
2022-01-23 02:34:00,19.53
2022-01-23 03:34:00,19.42
2022-01-23 04:34:00,19.41
2022-01-23 05:34:00,19.4
2022-01-23 06:34:00,19.34
2022-01-23 07:34:00,19.29
2022-01-23 08:34:00,19.29
2022-01-23 09:34:00,19.53
2022-01-23 10:34:00,19.78
2022-01-23 11:34:00,20.05
2022-01-23 12:34:00,20.38
2022-01-23 13:34:00,20.51
2022-01-23 14:34:00,20.63
2022-01-23 15:34:00,20.62
2022-01-23 16:34:00,20.51
2022-01-23 17:34:00,20.39
2022-01-23 18:34:00,20.26
2022-01-23 19:34:00,20.14
2022-01-23 20:34:00,20.03
2022-01-23 21:34:00,20.02
2022-01-23 22:34:00,19.9
2022-01-23 23:34:00,19.9
2022-01-24 00:34:00,19.78
2022-01-24 01:34:00,19.77
2022-01-24 02:34:00,19.65
2022-01-24 03:34:00,19.65
2022-01-24 04:34:00,19.56
2022-01-24 05:34:00,19.53
2022-01-24 06:34:00,19.53
2022-01-24 07:34:00,19.43
2022-01-24 08:34:00,19.45
2022-01-24 09:34:00,19.65
2022-01-24 10:34:00,19.9
2022-01-24 11:34:00,20.15
2022-01-24 12:34:00,20.4
2022-01-24 13:34:00,20.63
2022-01-24 14:34:00,20.63
2022-01-24 15:34:00,20.51
2022-01-24 16:34:00,20.39
2022-01-24 17:34:00,20.27
2022-01-24 18:34:00,20.05
2022-01-24 19:34:00,19.9
2022-01-24 20:34:00,19.78
2022-01-24 21:34:00,19.78
2022-01-24 22:34:00,19.68
2022-01-24 23:34:00,19.66
2022-01-25 00:34:00,19.57
2022-01-25 01:34:00,19.53
2022-01-25 02:34:00,19.53
2022-01-25 03:34:00,19.41
2022-01-25 04:34:00,19.41
2022-01-25 05:34:00,19.41
2022-01-25 06:34:00,19.3
2022-01-25 07:34:00,19.29
2022-01-25 08:34:00,19.29
2022-01-25 09:34:00,NA
2022-01-25 10:34:00,19.16
2022-01-25 11:34:00,20
2022-01-25 12:34:00,20.26
2022-01-25 13:34:00,20.4
2022-01-25 14:34:00,20.51
2022-01-25 15:34:00,20.51
2022-01-25 16:34:00,20.38
2022-01-25 17:34:00,20.25
2022-01-25 18:34:00,20.12
2022-01-25 19:34:00,20
2022-01-25 20:34:00,19.9
2022-01-25 21:34:00,19.78
2022-01-25 22:34:00,19.66
2022-01-25 23:34:00,19.65
2022-01-26 00:34:00,19.54
2022-01-26 01:34:00,19.53
2022-01-26 02:34:00,19.43
2022-01-26 03:34:00,19.53
2022-01-26 04:34:00,19.54
2022-01-26 05:34:00,19.64
2022-01-26 06:34:00,19.65
2022-01-26 07:34:00,19.66
2022-01-26 08:34:00,19.71
2022-01-26 09:34:00,19.9
2022-01-26 10:34:00,20.02
2022-01-26 11:34:00,20.18
2022-01-26 12:34:00,20.39
2022-01-26 13:34:00,20.41
2022-01-26 14:34:00,20.5
2022-01-26 15:34:00,20.5
2022-01-26 16:34:00,20.5
2022-01-26 17:34:00,20.49
2022-01-26 18:34:00,20.39
2022-01-26 19:34:00,20.38
2022-01-26 20:34:00,20.38
2022-01-26 21:34:00,20.3
2022-01-26 22:34:00,20.27
2022-01-26 23:34:00,20.26
2022-01-27 00:34:00,20.17
2022-01-27 01:34:00,20.14
2022-01-27 02:34:00,20.03
2022-01-27 03:34:00,20.02
2022-01-27 04:34:00,20.02
2022-01-27 05:34:00,20.01
2022-01-27 06:34:00,20.01
2022-01-27 07:34:00,20.01
2022-01-27 08:34:00,20.02
2022-01-27 09:34:00,20.14
2022-01-27 10:34:00,20.38
2022-01-27 11:34:00,20.59
2022-01-27 12:34:00,20.75
2022-01-27 13:34:00,20.87
2022-01-27 14:34:00,20.9
2022-01-27 15:34:00,20.87
2022-01-27 16:34:00,20.86
2022-01-27 17:34:00,20.69
2022-01-27 18:34:00,20.51
2022-01-27 19:34:00,20.43
2022-01-27 20:34:00,20.28
2022-01-27 21:34:00,20.22
2022-01-27 22:34:00,20.14
2022-01-27 23:34:00,20.01
2022-01-28 00:34:00,20.02
2022-01-28 01:34:00,20.02
2022-01-28 02:34:00,20.02
2022-01-28 03:34:00,20.04
2022-01-28 04:34:00,20.04
2022-01-28 05:34:00,20.14
2022-01-28 06:34:00,20.13
2022-01-28 07:34:00,20.03
2022-01-28 08:34:00,20.01
2022-01-28 09:34:00,20.17
2022-01-28 10:34:00,20.39
2022-01-28 11:34:00,20.62
2022-01-28 12:34:00,20.63
2022-01-28 13:34:00,20.75
2022-01-28 14:34:00,20.88
2022-01-28 15:34:00,20.87
2022-01-28 16:34:00,20.73
2022-01-28 17:34:00,20.62
2022-01-28 18:34:00,20.49
2022-01-28 19:34:00,20.38
2022-01-28 20:34:00,20.26
2022-01-28 21:34:00,20.14
2022-01-28 22:34:00,20.02
2022-01-28 23:34:00,19.9
2022-01-29 00:34:00,19.8
2022-01-29 01:34:00,19.77
2022-01-29 02:34:00,19.65
2022-01-29 03:34:00,19.54
2022-01-29 04:34:00,19.53
2022-01-29 05:34:00,19.53
2022-01-29 06:34:00,19.46
2022-01-29 07:34:00,19.41
2022-01-29 08:34:00,19.42
2022-01-29 09:34:00,19.64
2022-01-29 10:34:00,19.9
2022-01-29 11:34:00,20.14
2022-01-29 12:34:00,20.38
2022-01-29 13:34:00,20.57
2022-01-29 14:34:00,20.63
2022-01-29 15:34:00,20.63
2022-01-29 16:34:00,20.5
2022-01-29 17:34:00,20.38
2022-01-29 18:34:00,20.16
2022-01-29 19:34:00,20.02
2022-01-29 20:34:00,19.91
2022-01-29 21:34:00,19.8
2022-01-29 22:34:00,19.77
2022-01-29 23:34:00,19.75
2022-01-30 00:34:00,19.66
2022-01-30 01:34:00,19.65
2022-01-30 02:34:00,19.65
2022-01-30 03:34:00,19.65
2022-01-30 04:34:00,19.53
2022-01-30 05:34:00,19.53
2022-01-30 06:34:00,19.53
2022-01-30 07:34:00,19.53
2022-01-30 08:34:00,19.54
2022-01-30 09:34:00,19.78
2022-01-30 10:34:00,20.02
2022-01-30 11:34:00,20.27
2022-01-30 12:34:00,20.63
2022-01-30 13:34:00,20.8
2022-01-30 14:34:00,20.95
2022-01-30 15:34:00,20.98
2022-01-30 16:34:00,20.87
2022-01-30 17:34:00,20.7
2022-01-30 18:34:00,20.51
2022-01-30 19:34:00,20.38
2022-01-30 20:34:00,20.25
2022-01-30 21:34:00,20.14
2022-01-30 22:34:00,20.04
2022-01-30 23:34:00,20.01
2022-01-31 00:34:00,19.89
2022-01-31 01:34:00,19.9
2022-01-31 02:34:00,19.78
2022-01-31 03:34:00,19.78
2022-01-31 04:34:00,19.7
2022-01-31 05:34:00,19.66
2022-01-31 06:34:00,19.68
2022-01-31 07:34:00,19.78
2022-01-31 08:34:00,19.88
2022-01-31 09:34:00,19.9
2022-01-31 10:34:00,20.02
2022-01-31 11:34:00,20.14
2022-01-31 12:34:00,20.26
2022-01-31 13:34:00,20.27
2022-01-31 14:34:00,20.38
2022-01-31 15:34:00,20.38
2022-01-31 16:34:00,20.38
2022-01-31 17:34:00,20.38
2022-01-31 18:34:00,20.26
2022-01-31 19:34:00,20.27
2022-01-31 20:34:00,20.15
2022-01-31 21:34:00,20.11
2022-01-31 22:34:00,20.01
2022-01-31 23:34:00,19.9
2022-02-01 00:34:00,19.78
2022-02-01 01:34:00,19.65
2022-02-01 02:34:00,19.65
2022-02-01 03:34:00,19.53
2022-02-01 04:34:00,19.53
2022-02-01 05:34:00,19.41
2022-02-01 06:34:00,19.36
2022-02-01 07:34:00,19.29
2022-02-01 08:34:00,19.29
2022-02-01 09:34:00,19.42
2022-02-01 10:34:00,19.65
2022-02-01 11:34:00,19.9
2022-02-01 12:34:00,20.13
2022-02-01 13:34:00,20.26
2022-02-01 14:34:00,20.38
2022-02-01 15:34:00,20.38
2022-02-01 16:34:00,20.26
2022-02-01 17:34:00,20.14
2022-02-01 18:34:00,20.02
2022-02-01 19:34:00,19.9
2022-02-01 20:34:00,19.78
2022-02-01 21:34:00,19.72
2022-02-01 22:34:00,19.65
2022-02-01 23:34:00,19.53
2022-02-02 00:34:00,19.53
2022-02-02 01:34:00,19.48
2022-02-02 02:34:00,19.42
2022-02-02 03:34:00,19.41
2022-02-02 04:34:00,19.41
2022-02-02 05:34:00,19.41
2022-02-02 06:34:00,19.42
2022-02-02 07:34:00,19.41
2022-02-02 08:34:00,19.45
2022-02-02 09:34:00,19.66
2022-02-02 10:34:00,20.02
2022-02-02 11:34:00,20.38
2022-02-02 12:34:00,20.63
2022-02-02 13:34:00,20.87
2022-02-02 14:34:00,20.99
2022-02-02 15:34:00,20.98
2022-02-02 16:34:00,20.79
2022-02-02 17:34:00,20.7
2022-02-02 18:34:00,20.62
2022-02-02 19:34:00,20.5
2022-02-02 20:34:00,20.38
2022-02-02 21:34:00,20.26
2022-02-02 22:34:00,20.14
2022-02-02 23:34:00,20.02
2022-02-03 00:34:00,20.02
2022-02-03 01:34:00,19.9
2022-02-03 02:34:00,19.89
2022-02-03 03:34:00,19.78
2022-02-03 04:34:00,19.78
2022-02-03 05:34:00,19.74
2022-02-03 06:34:00,19.66
2022-02-03 07:34:00,19.65
2022-02-03 08:34:00,19.77
2022-02-03 09:34:00,19.9
2022-02-03 10:34:00,20.26
2022-02-03 11:34:00,19.04
2022-02-03 12:34:00,20.75
2022-02-03 13:34:00,20.87
2022-02-03 14:34:00,21
2022-02-03 15:34:00,20.99
2022-02-03 16:34:00,20.99
2022-02-03 17:34:00,20.87
2022-02-03 18:34:00,20.75
2022-02-03 19:34:00,20.63
2022-02-03 20:34:00,20.63
2022-02-03 21:34:00,20.51
2022-02-03 22:34:00,20.43
2022-02-03 23:34:00,20.36
2022-02-04 00:34:00,20.26
2022-02-04 01:34:00,20.23
2022-02-04 02:34:00,20.15
2022-02-04 03:34:00,20.14
2022-02-04 04:34:00,20.14
2022-02-04 05:34:00,20.14
2022-02-04 06:34:00,20.14
2022-02-04 07:34:00,20.15
2022-02-04 08:34:00,20.25
2022-02-04 09:34:00,20.27
2022-02-04 10:34:00,20.38
2022-02-04 11:34:00,20.49
2022-02-04 12:34:00,20.71
2022-02-04 13:34:00,20.99
2022-02-04 14:34:00,21.13
2022-02-04 15:34:00,21.11
2022-02-04 16:34:00,21
2022-02-04 17:34:00,20.87
2022-02-04 18:34:00,20.75
2022-02-04 19:34:00,20.64
2022-02-04 20:34:00,20.63
2022-02-04 21:34:00,20.62
2022-02-04 22:34:00,20.51
2022-02-04 23:34:00,20.51
2022-02-05 00:34:00,20.41
2022-02-05 01:34:00,20.39
2022-02-05 02:34:00,20.38
2022-02-05 03:34:00,20.38
2022-02-05 04:34:00,20.38
2022-02-05 05:34:00,20.33
2022-02-05 06:34:00,20.26
2022-02-05 07:34:00,20.28
2022-02-05 08:34:00,20.38
2022-02-05 09:34:00,20.51
2022-02-05 10:34:00,20.63
2022-02-05 11:34:00,20.77
2022-02-05 12:34:00,20.99
2022-02-05 13:34:00,21.11
2022-02-05 14:34:00,21.11
2022-02-05 15:34:00,21.12
2022-02-05 16:34:00,21.11
2022-02-05 17:34:00,20.99
2022-02-05 18:34:00,20.87
2022-02-05 19:34:00,20.77
2022-02-05 20:34:00,20.63
2022-02-05 21:34:00,20.51
2022-02-05 22:34:00,20.38
2022-02-05 23:34:00,20.26
2022-02-06 00:34:00,20.15
2022-02-06 01:34:00,20.13
2022-02-06 02:34:00,20.02
2022-02-06 03:34:00,19.96
2022-02-06 04:34:00,19.9
2022-02-06 05:34:00,19.84
2022-02-06 06:34:00,19.78
2022-02-06 07:34:00,19.77
2022-02-06 08:34:00,19.78
2022-02-06 09:34:00,20.02
2022-02-06 10:34:00,20.29
2022-02-06 11:34:00,20.63
2022-02-06 12:34:00,20.87
2022-02-06 13:34:00,21.11
2022-02-06 14:34:00,21.23
2022-02-06 17:05:00,20.99
2022-02-06 18:05:00,20.76
2022-02-06 19:05:00,20.62
2022-02-06 20:05:00,20.62
2022-02-06 21:05:00,20.51
2022-02-06 22:05:00,20.38
2022-02-06 23:05:00,20.37
2022-02-07 00:05:00,20.26
2022-02-07 01:05:00,20.21
2022-02-07 02:05:00,20.14
2022-02-07 03:05:00,20.14
2022-02-07 04:05:00,20.14
2022-02-07 05:05:00,20.14
2022-02-07 06:05:00,20.14
2022-02-07 07:05:00,20.04
2022-02-07 08:05:00,20.02
2022-02-07 09:05:00,20.17
2022-02-07 10:05:00,20.46
2022-02-07 11:05:00,20.75
2022-02-07 12:05:00,21
2022-02-07 13:05:00,21.11
2022-02-07 14:05:00,21.24
2022-02-07 15:05:00,20.99
2022-02-07 16:05:00,20.98
2022-02-07 17:05:00,20.75
2022-02-07 18:05:00,20.62
2022-02-07 19:05:00,20.38
2022-02-07 20:05:00,20.26
2022-02-07 21:05:00,20.02
2022-02-07 22:05:00,19.9
2022-02-07 23:05:00,19.78
2022-02-08 00:05:00,19.65
2022-02-08 01:05:00,19.53
2022-02-08 02:05:00,19.44
2022-02-08 03:05:00,19.41
2022-02-08 04:05:00,19.29
2022-02-08 05:05:00,19.29
2022-02-08 06:05:00,19.29
2022-02-08 07:05:00,19.19
2022-02-08 08:05:00,19.17
2022-02-08 09:05:00,19.36
2022-02-08 10:05:00,19.65
2022-02-08 11:05:00,20
2022-02-08 12:05:00,20.32
2022-02-08 13:05:00,20.62
2022-02-08 14:05:00,20.75
2022-02-08 15:05:00,20.76
2022-02-08 16:05:00,20.75
