"TIME","Amm.kg/m^3"
2021-08-10 21:45:00,0.00155292
2021-08-10 22:45:00,0.00157088
2021-08-10 23:45:00,0.00150315
2021-08-11 00:45:00,0.00145097
2021-08-11 01:45:00,0.00136074
2021-08-11 02:45:00,0.00128585
2021-08-11 03:45:00,0.00122297
2021-08-11 04:45:00,0.0011853
2021-08-11 05:45:00,0.00116087
2021-08-11 06:45:00,0.00108639
2021-08-11 07:45:00,0.00101727
2021-08-11 08:45:00,0.000995955
2021-08-11 09:45:00,0.00104005
2021-08-11 10:45:00,0.00115804
2021-08-11 11:45:00,0.00125916
2021-08-11 12:45:00,0.00134407
2021-08-11 13:45:00,0.00137003
2021-08-11 14:45:00,0.00138959
2021-08-11 15:45:00,0.00143537
2021-08-11 16:45:00,0.00146541
2021-08-11 17:45:00,0.00149353
2021-08-11 18:45:00,0.001592
2021-08-11 19:45:00,0.00155651
2021-08-11 20:45:00,0.00154981
2021-08-11 21:45:00,0.00183723
2021-08-11 22:45:00,0.00183515
2021-08-11 23:45:00,0.00181602
2021-08-12 00:45:00,0.00183333
2021-08-12 01:45:00,0.00178133
2021-08-12 02:45:00,0.00174365
2021-08-12 03:45:00,0.00161847
2021-08-12 04:45:00,0.00156084
2021-08-12 05:45:00,0.00164342
2021-08-12 06:45:00,0.00159236
2021-08-12 07:45:00,0.00150973
2021-08-12 08:45:00,0.00156895
2021-08-12 09:45:00,0.00161056
2021-08-12 10:45:00,0.00168759
2021-08-12 11:45:00,0.00181995
2021-08-12 12:45:00,0.0018782
2021-08-12 13:45:00,0.00193717
2021-08-12 14:45:00,0.00199693
2021-08-12 15:45:00,0.00194106
2021-08-12 16:45:00,0.00209478
2021-08-12 17:45:00,0.0020716
2021-08-12 18:45:00,0.00218769
2021-08-12 19:45:00,0.00231737
2021-08-12 20:45:00,0.00361589
2021-08-12 21:45:00,0.00365925
2021-08-12 22:45:00,0.00369263
2021-08-12 23:45:00,0.00325499
2021-08-13 00:45:00,0.00359355
2021-08-13 01:45:00,0.00346573
2021-08-13 02:45:00,0.00273168
2021-08-13 03:45:00,0.00179413
2021-08-13 04:45:00,0.00138063
2021-08-13 05:45:00,0.00151078
2021-08-13 06:45:00,0.00129988
2021-08-13 07:45:00,0.00125146
2021-08-13 08:45:00,0.0011831
2021-08-13 09:45:00,0.00130122
2021-08-13 10:45:00,0.00137976
2021-08-13 11:45:00,0.00150193
2021-08-13 12:45:00,0.00157977
2021-08-13 13:45:00,0.00160078
2021-08-13 14:45:00,0.00170613
2021-08-13 15:45:00,0.0016928
2021-08-13 16:45:00,0.001699
2021-08-13 17:45:00,0.00173374
2021-08-13 18:45:00,0.00179164
2021-08-13 19:45:00,0.00185442
2021-08-13 20:45:00,0.00189108
2021-08-13 21:45:00,0.00188782
2021-08-13 22:45:00,0.0018773
2021-08-13 23:45:00,0.00180042
2021-08-14 00:45:00,0.00174606
2021-08-14 01:45:00,0.00169603
2021-08-14 02:45:00,0.00161269
2021-08-14 03:45:00,0.00148696
2021-08-14 04:45:00,0.00146557
2021-08-14 05:45:00,0.00142547
2021-08-14 06:45:00,0.001332
2021-08-14 07:45:00,0.00125965
2021-08-14 08:45:00,0.00116113
2021-08-14 09:45:00,0.00118091
2021-08-14 10:45:00,0.00127261
2021-08-14 11:45:00,0.0013808
2021-08-14 12:45:00,0.00148242
2021-08-14 13:45:00,0.00149469
2021-08-14 14:45:00,0.00151475
2021-08-14 15:45:00,0.0015398
2021-08-14 16:45:00,0.00157181
2021-08-14 17:45:00,0.00157446
2021-08-14 18:45:00,0.00164462
2021-08-14 19:45:00,0.00165746
2021-08-14 20:45:00,0.00168418
2021-08-14 21:45:00,0.00168682
2021-08-14 22:45:00,0.00170582
2021-08-14 23:45:00,0.00164407
2021-08-15 00:45:00,0.00157855
2021-08-15 01:45:00,0.00151036
2021-08-15 02:45:00,0.00143428
2021-08-15 03:45:00,0.00139586
2021-08-15 04:45:00,0.00136071
2021-08-15 05:45:00,0.00129469
2021-08-15 06:45:00,0.00129024
2021-08-15 07:45:00,0.00125887
2021-08-15 08:45:00,0.00114294
2021-08-15 09:45:00,0.00117605
2021-08-15 10:45:00,0.00116709
2021-08-15 11:45:00,0.00127878
2021-08-15 12:45:00,0.0013929
2021-08-15 13:45:00,0.00151039
2021-08-15 14:45:00,0.00156654
2021-08-15 15:45:00,0.00161809
2021-08-15 16:45:00,0.00163874
2021-08-15 17:45:00,0.00170928
2021-08-15 18:45:00,0.00174363
2021-08-15 19:45:00,0.00180643
2021-08-15 20:45:00,0.00184273
2021-08-15 21:45:00,0.00182628
2021-08-15 22:45:00,0.00178679
2021-08-15 23:45:00,0.00173348
2021-08-16 00:45:00,0.00165658
2021-08-16 01:45:00,0.00159847
2021-08-16 02:45:00,0.0015011
2021-08-16 03:45:00,0.00146257
2021-08-16 04:45:00,0.00136122
2021-08-16 05:45:00,0.00133143
2021-08-16 06:45:00,0.00135201
2021-08-16 07:45:00,0.00128223
2021-08-16 08:45:00,0.00114383
2021-08-16 09:45:00,0.00118785
2021-08-16 10:45:00,0.00126941
2021-08-16 11:45:00,0.00128405
2021-08-16 12:45:00,0.00142771
2021-08-16 13:45:00,0.00147831
2021-08-16 14:45:00,0.00154309
2021-08-16 16:28:00,0.00160696
2021-08-16 17:28:00,0.00165609
2021-08-16 18:28:00,0.00170378
2021-08-16 19:28:00,0.00172728
2021-08-16 20:28:00,0.00176345
2021-08-16 21:28:00,0.00174225
2021-08-16 22:28:00,0.00171645
2021-08-16 23:28:00,0.00166887
2021-08-17 00:28:00,0.001665
2021-08-17 01:28:00,0.0015869
2021-08-17 02:28:00,0.00152286
2021-08-17 03:28:00,0.00144629
2021-08-17 04:28:00,0.00142928
2021-08-17 05:28:00,0.00137604
2021-08-17 06:28:00,0.00133052
2021-08-17 07:28:00,0.0012029
2021-08-17 08:28:00,0.00114574
2021-08-17 09:28:00,0.00116255
2021-08-17 10:28:00,0.00123693
2021-08-17 11:28:00,0.00133849
2021-08-17 12:28:00,0.00142924
2021-08-17 13:28:00,0.00150963
2021-08-17 14:28:00,0.00152818
2021-08-17 15:28:00,0.00159108
2021-08-17 16:28:00,0.00183165
2021-08-17 17:28:00,0.00185797
2021-08-17 18:28:00,0.00196394
2021-08-17 19:28:00,0.00197614
2021-08-17 20:28:00,0.00205823
2021-08-17 21:28:00,0.0020129
2021-08-17 22:28:00,0.00206162
2021-08-17 23:28:00,0.00223317
2021-08-18 00:28:00,0.00217204
2021-08-18 01:28:00,0.00208131
2021-08-18 02:28:00,0.00202843
2021-08-18 03:28:00,0.00202267
2021-08-18 04:28:00,0.00183596
2021-08-18 05:28:00,0.0017624
2021-08-18 06:28:00,0.00180886
2021-08-18 07:28:00,0.00172105
2021-08-18 08:28:00,0.00161572
2021-08-18 09:28:00,0.00168201
2021-08-18 10:28:00,0.00171557
2021-08-18 11:28:00,0.0018517
2021-08-18 12:28:00,0.00190105
2021-08-18 13:28:00,0.00192595
2021-08-18 14:28:00,0.00196305
2021-08-18 15:28:00,0.00195956
2021-08-18 16:28:00,0.00206075
2021-08-18 17:28:00,0.00210241
2021-08-18 18:28:00,0.00193739
2021-08-18 19:28:00,0.00209475
2021-08-18 20:28:00,0.00194503
2021-08-18 21:28:00,0.00192283
2021-08-18 22:28:00,0.00191955
2021-08-18 23:28:00,0.00174032
2021-08-19 00:28:00,0.00166459
2021-08-19 01:28:00,0.00157567
2021-08-19 02:28:00,0.00156878
2021-08-19 03:28:00,0.00144771
2021-08-19 04:28:00,0.00138594
2021-08-19 05:28:00,0.00134534
2021-08-19 06:28:00,0.00127406
2021-08-19 07:28:00,0.00119335
2021-08-19 08:28:00,0.00110695
2021-08-19 09:28:00,0.00115329
2021-08-19 10:28:00,0.00118633
2021-08-19 11:28:00,0.0013796
2021-08-19 12:28:00,0.00147396
2021-08-19 13:28:00,0.0015356
2021-08-19 14:28:00,0.00153196
2021-08-19 15:28:00,0.00156247
2021-08-19 16:28:00,0.00167932
2021-08-19 17:28:00,0.00170776
2021-08-19 18:28:00,0.00173972
2021-08-19 19:28:00,0.00181354
2021-08-19 20:28:00,0.00186345
2021-08-19 21:28:00,0.00183016
2021-08-19 22:28:00,0.00178391
2021-08-19 23:28:00,0.0017295
2021-08-20 00:28:00,0.00166751
2021-08-20 01:28:00,0.00158321
2021-08-20 02:28:00,0.00149412
2021-08-20 03:28:00,0.00144726
2021-08-20 04:28:00,0.00142526
2021-08-20 05:28:00,0.0013315
2021-08-20 06:28:00,0.00127812
2021-08-20 07:28:00,0.00120767
2021-08-20 08:28:00,0.00120447
2021-08-20 09:28:00,0.00118731
2021-08-20 10:28:00,0.00133377
2021-08-20 11:28:00,0.00147778
2021-08-20 12:28:00,0.00164278
2021-08-20 13:28:00,0.00172219
2021-08-20 14:28:00,0.00181487
2021-08-20 16:07:00,0.00187189
2021-08-20 18:22:00,0.00201672
2021-08-20 19:22:00,0.00206653
2021-08-20 20:22:00,0.00207598
2021-08-20 21:22:00,0.00204153
2021-08-20 22:22:00,0.00197563
2021-08-20 23:22:00,0.00186044
2021-08-21 00:22:00,0.00180805
2021-08-21 01:22:00,0.00172693
2021-08-21 02:22:00,0.00165946
2021-08-21 03:22:00,0.00155067
2021-08-21 04:22:00,0.00147728
2021-08-21 05:22:00,0.00144206
2021-08-21 06:22:00,0.00139277
2021-08-21 07:22:00,0.00136256
2021-08-21 08:22:00,0.0013451
2021-08-21 09:22:00,0.00117199
2021-08-21 10:22:00,0.00114367
2021-08-21 11:22:00,0.00113832
2021-08-21 12:22:00,0.00121028
2021-08-21 13:22:00,0.00137893
2021-08-21 14:22:00,0.00135407
2021-08-21 15:22:00,0.00143133
2021-08-21 16:22:00,0.00142739
2021-08-21 17:22:00,0.00141225
2021-08-21 18:22:00,0.00147128
2021-08-21 19:22:00,0.00142897
2021-08-21 20:22:00,0.00141415
2021-08-21 21:22:00,0.00135976
2021-08-21 22:22:00,0.00128149
2021-08-21 23:22:00,0.00118779
2021-08-22 00:22:00,0.001136
2021-08-22 01:22:00,0.00106586
2021-08-22 02:22:00,0.00101824
2021-08-22 03:22:00,0.00096179
2021-08-22 05:40:00,0.000846216
2021-08-22 06:40:00,0.000831856
2021-08-22 07:40:00,0.000817495
2021-08-22 08:40:00,0.000659121
2021-08-22 09:40:00,0.000801081
2021-08-22 10:40:00,0.000797017
2021-08-22 11:40:00,0.000818816
2021-08-22 12:40:00,0.000980594
2021-08-22 14:01:00,0.00118213
2021-08-22 15:01:00,0.00121091
2021-08-22 16:01:00,0.00127839
2021-08-22 17:01:00,0.00137205
2021-08-22 18:01:00,0.00150849
2021-08-22 19:01:00,0.00154439
2021-08-22 20:01:00,0.00160113
2021-08-22 21:01:00,0.00159057
2021-08-22 22:01:00,0.00153416
2021-08-22 23:01:00,0.00150162
2021-08-23 00:01:00,0.00143292
2021-08-23 01:01:00,0.0013696
2021-08-23 02:01:00,0.00128029
2021-08-23 03:01:00,0.00119166
2021-08-23 04:01:00,0.00115019
2021-08-23 05:01:00,0.00110458
2021-08-23 06:01:00,0.00108879
2021-08-23 07:01:00,0.00102643
2021-08-23 08:01:00,0.00162381
2021-08-23 09:01:00,0.00099913
2021-08-23 10:01:00,0.00103686
2021-08-23 11:01:00,0.00108765
2021-08-23 12:01:00,0.00112144
2021-08-23 13:01:00,0.00126401
2021-08-23 14:01:00,0.00121957
2021-08-23 15:01:00,0.00119192
2021-08-23 17:19:00,0.00137246
2021-08-23 18:19:00,0.00148216
2021-08-23 19:19:00,0.00148633
2021-08-23 20:19:00,0.00151062
2021-08-23 21:19:00,0.00148755
2021-08-23 22:19:00,0.00144875
2021-08-23 23:19:00,0.00139826
2021-08-24 00:19:00,0.00131873
2021-08-24 01:19:00,0.00124277
2021-08-24 02:19:00,0.00119167
2021-08-24 03:19:00,0.00113074
2021-08-24 04:19:00,0.00104902
2021-08-24 05:19:00,0.000995131
2021-08-24 06:19:00,0.000921271
2021-08-24 07:19:00,0.00101229
2021-08-24 08:19:00,0.000897963
2021-08-24 09:19:00,0.0008461
2021-08-24 10:19:00,0.000770509
2021-08-24 11:19:00,0.000755319
2021-08-24 12:19:00,0.00102151
2021-08-24 13:19:00,0.00102711
2021-08-24 14:19:00,0.00119931
2021-08-24 15:19:00,0.00126037
2021-08-24 16:19:00,0.00138251
2021-08-24 17:19:00,0.00151434
2021-08-24 18:19:00,0.00158102
2021-08-24 19:19:00,0.00163111
2021-08-24 20:19:00,0.00168611
2021-08-24 21:19:00,0.00162833
2021-08-24 22:19:00,0.00163924
2021-08-24 23:19:00,0.00156473
2021-08-25 00:19:00,0.00152797
2021-08-25 01:19:00,0.00142893
2021-08-25 02:19:00,0.00138667
2021-08-25 03:19:00,0.00129625
2021-08-25 04:19:00,0.00124381
2021-08-25 05:19:00,0.00120312
2021-08-25 06:19:00,0.00112827
2021-08-25 07:19:00,0.00107559
2021-08-25 08:19:00,0.000951754
2021-08-25 09:19:00,0.000883206
2021-08-25 10:19:00,0.00093039
2021-08-25 11:19:00,0.000987253
2021-08-25 12:19:00,0.00113699
2021-08-25 13:19:00,0.00132494
2021-08-25 14:19:00,0.00131045
2021-08-25 15:19:00,0.00144944
2021-08-25 16:19:00,0.00151159
2021-08-25 17:19:00,0.00160447
2021-08-25 18:19:00,0.00165024
2021-08-25 19:19:00,0.0017038
2021-08-25 20:19:00,0.00170037
2021-08-25 21:19:00,0.00168157
2021-08-25 22:19:00,0.00168531
2021-08-25 23:19:00,0.0016654
2021-08-26 00:19:00,0.00158425
2021-08-26 01:19:00,0.00150811
2021-08-26 02:19:00,0.00148486
2021-08-26 03:19:00,0.0014417
2021-08-26 04:19:00,0.00131734
2021-08-26 05:19:00,0.00123374
2021-08-26 06:19:00,0.00125525
2021-08-26 07:19:00,0.00112578
2021-08-26 08:19:00,0.00102584
2021-08-26 09:19:00,0.000967167
2021-08-26 10:19:00,0.00103684
2021-08-26 11:19:00,0.00114011
2021-08-26 12:19:00,0.00126381
2021-08-26 13:19:00,0.00133567
2021-08-26 14:19:00,0.00138887
2021-08-26 15:19:00,0.00155041
2021-08-26 16:19:00,0.00159166
2021-08-26 17:19:00,0.0016751
2021-08-26 18:19:00,0.00169216
2021-08-26 19:19:00,0.00178591
2021-08-26 20:19:00,0.00184204
2021-08-26 21:19:00,0.00184844
2021-08-26 22:19:00,0.00171593
2021-08-26 23:19:00,0.00177033
2021-08-27 00:19:00,0.0016983
2021-08-27 01:19:00,0.00151106
2021-08-27 02:19:00,0.00144573
2021-08-27 03:19:00,0.00137592
2021-08-27 04:19:00,0.00130969
2021-08-27 05:19:00,0.00115667
2021-08-27 06:19:00,0.00114085
2021-08-27 07:19:00,0.00107015
2021-08-27 08:19:00,0.00102468
2021-08-27 09:19:00,0.000972703
2021-08-27 10:19:00,0.00106848
2021-08-27 11:19:00,0.00115311
2021-08-27 12:19:00,0.00127262
2021-08-27 13:19:00,0.00144405
2021-08-27 14:19:00,0.00145101
2021-08-27 15:19:00,0.0016718
2021-08-27 16:19:00,0.00166256
2021-08-27 17:19:00,0.00178961
2021-08-27 18:19:00,0.00186202
2021-08-27 19:19:00,0.00188586
2021-08-27 20:19:00,0.00190449
2021-08-27 21:19:00,0.00180882
2021-08-27 22:19:00,0.00182437
2021-08-27 23:19:00,0.00172291
2021-08-28 00:19:00,0.00168608
2021-08-28 01:19:00,0.00153122
2021-08-28 02:19:00,0.00152193
2021-08-28 03:19:00,0.00149814
2021-08-28 04:19:00,0.00141492
2021-08-28 05:19:00,0.00131442
2021-08-28 06:19:00,0.00127001
2021-08-28 07:19:00,0.00116763
2021-08-28 08:19:00,0.00145225
2021-08-28 09:19:00,0.00113288
2021-08-28 10:19:00,0.00115675
2021-08-28 11:19:00,0.00118546
2021-08-28 12:19:00,0.00128576
2021-08-28 13:19:00,0.00144694
2021-08-28 14:19:00,0.00150938
2021-08-28 15:19:00,0.00150261
2021-08-28 16:19:00,0.00160938
2021-08-28 17:19:00,0.00172246
2021-08-28 18:19:00,0.00173942
2021-08-28 19:19:00,0.00179176
2021-08-28 20:19:00,0.00179434
2021-08-28 21:19:00,0.00175374
2021-08-28 22:19:00,0.00170067
2021-08-28 23:19:00,0.00158271
2021-08-29 00:19:00,0.00154238
2021-08-29 01:19:00,0.00141607
2021-08-29 02:19:00,0.00131407
2021-08-29 03:19:00,0.00128026
2021-08-29 04:19:00,0.00116597
2021-08-29 05:19:00,0.0011108
2021-08-29 06:19:00,0.00118249
2021-08-29 07:19:00,0.000739895
2021-08-29 08:19:00,0.000818796
2021-08-29 09:19:00,0.000853164
2021-08-29 10:19:00,0.00091095
2021-08-29 11:19:00,0.000934159
2021-08-29 12:19:00,0.00124989
2021-08-29 13:19:00,0.00125941
2021-08-29 14:19:00,0.00140592
2021-08-29 15:19:00,0.00142708
2021-08-29 16:19:00,0.00154887
2021-08-29 17:19:00,0.00165161
2021-08-29 18:19:00,0.00178609
2021-08-29 19:19:00,0.00184699
2021-08-29 20:19:00,0.00179776
2021-08-29 21:19:00,0.00173607
2021-08-29 22:19:00,0.0016325
2021-08-29 23:19:00,0.00160875
2021-08-30 00:19:00,0.00157241
2021-08-30 01:19:00,0.00147445
2021-08-30 02:19:00,0.0013571
2021-08-30 03:19:00,0.00125193
2021-08-30 04:19:00,0.00113416
2021-08-30 05:19:00,0.00116023
2021-08-30 06:19:00,0.00128174
2021-08-30 07:19:00,0.00109918
2021-08-30 08:19:00,0.00118384
2021-08-30 09:19:00,0.00104663
2021-08-30 10:19:00,0.00104584
2021-08-30 11:19:00,0.00111303
2021-08-30 12:19:00,0.00143244
2021-08-30 13:19:00,0.00140081
2021-08-30 14:19:00,0.00142984
2021-08-30 15:19:00,0.00155057
2021-08-30 16:19:00,0.00160984
2021-08-30 17:19:00,0.00171692
2021-08-30 18:19:00,0.00181733
2021-08-30 19:19:00,0.00184334
2021-08-30 20:19:00,0.00182639
2021-08-30 21:19:00,0.00182339
2021-08-30 22:19:00,0.00165723
2021-08-30 23:19:00,0.0017465
2021-08-31 00:19:00,0.00156491
2021-08-31 01:19:00,0.001561
2021-08-31 02:19:00,0.00140363
2021-08-31 03:19:00,0.0014448
2021-08-31 04:19:00,0.00134086
2021-08-31 05:19:00,0.00124437
2021-08-31 06:19:00,0.00121586
2021-08-31 07:19:00,0.00108239
2021-08-31 08:19:00,0.0010316
2021-08-31 09:19:00,0.000999381
2021-08-31 10:19:00,0.0010801
2021-08-31 11:19:00,0.00119861
2021-08-31 12:19:00,0.00141734
2021-08-31 13:19:00,0.00143328
2021-08-31 14:19:00,0.0015432
2021-08-31 15:19:00,0.00140392
2021-08-31 16:19:00,0.00171458
2021-08-31 17:19:00,0.00184963
2021-08-31 18:19:00,0.00195807
2021-08-31 19:19:00,0.00201505
2021-08-31 20:19:00,0.00194527
2021-08-31 21:19:00,0.00194118
2021-08-31 22:19:00,0.00188508
2021-08-31 23:19:00,0.00184698
2021-09-01 00:19:00,0.00176222
2021-09-01 01:19:00,0.00173922
2021-09-01 02:19:00,0.00157894
2021-09-01 03:19:00,0.00136823
2021-09-01 04:19:00,0.00139673
2021-09-01 05:19:00,0.001304
2021-09-01 06:19:00,0.00115553
2021-09-01 07:19:00,0.00106894
2021-09-01 08:19:00,0.00108437
2021-09-01 09:19:00,0.00123585
2021-09-01 10:19:00,0.00138682
2021-09-01 11:19:00,0.00160048
2021-09-01 12:19:00,0.0016551
2021-09-01 13:19:00,0.00184574
2021-09-01 14:19:00,0.00197382
2021-09-01 15:19:00,0.0020212
2021-09-01 16:19:00,0.00218358
2021-09-01 17:19:00,0.00219228
2021-09-01 18:19:00,0.00232616
2021-09-01 19:19:00,0.00227361
2021-09-01 20:19:00,0.00229551
2021-09-01 21:19:00,0.00229752
2021-09-01 22:19:00,0.00222605
2021-09-01 23:19:00,0.00224254
2021-09-02 00:19:00,0.00212128
2021-09-02 01:19:00,0.00212495
2021-09-02 02:19:00,0.00201424
2021-09-02 03:19:00,0.00167365
2021-09-02 04:19:00,0.00166724
2021-09-02 05:19:00,0.0015977
2021-09-02 06:19:00,0.00157072
2021-09-02 07:19:00,0.0014248
2021-09-02 08:19:00,0.00140237
2021-09-02 09:19:00,0.00153527
2021-09-02 10:19:00,0.00169352
2021-09-02 11:19:00,0.00176504
2021-09-02 12:19:00,0.00183942
2021-09-02 13:19:00,0.00200182
2021-09-02 14:19:00,0.00201627
2021-09-02 15:19:00,0.00214301
2021-09-02 16:19:00,0.00219465
2021-09-02 17:19:00,0.00238779
2021-09-02 18:19:00,0.00246829
2021-09-02 19:19:00,0.00247366
2021-09-02 20:19:00,0.00253787
2021-09-02 21:19:00,0.00246857
2021-09-02 22:19:00,0.00233794
2021-09-02 23:19:00,0.00219603
2021-09-03 00:19:00,0.00228583
2021-09-03 01:19:00,0.00216876
2021-09-03 02:19:00,0.00198336
2021-09-03 03:19:00,0.00187364
2021-09-03 04:19:00,0.00187092
2021-09-03 05:19:00,0.00167709
2021-09-03 06:19:00,0.00160874
2021-09-03 07:19:00,0.00150944
2021-09-03 08:19:00,0.00164773
2021-09-03 09:19:00,0.00145982
2021-09-03 10:19:00,0.00148677
2021-09-03 12:03:00,0.00198713
2021-09-03 13:03:00,0.00207558
2021-09-03 14:03:00,0.00200655
2021-09-03 15:03:00,0.00207549
2021-09-03 16:03:00,0.00222618
2021-09-03 17:03:00,0.00226717
2021-09-03 18:03:00,0.00237017
2021-09-03 19:03:00,0.00248079
2021-09-03 20:03:00,0.00236086
2021-09-03 21:03:00,0.00238784
2021-09-03 22:03:00,0.0021896
2021-09-03 23:03:00,0.00215139
2021-09-04 00:03:00,0.00207397
2021-09-04 01:03:00,0.00187291
2021-09-04 02:03:00,0.00188905
2021-09-04 03:03:00,0.00184038
2021-09-04 04:03:00,0.00171348
2021-09-04 05:03:00,0.00162361
2021-09-04 06:03:00,0.00166043
2021-09-04 07:03:00,0.00154671
2021-09-04 08:03:00,0.00155297
2021-09-04 09:03:00,0.00144258
2021-09-04 10:03:00,0.00166255
2021-09-04 11:03:00,0.00161566
2021-09-04 12:03:00,0.00165223
2021-09-04 13:03:00,0.00173871
2021-09-04 14:03:00,0.00191495
2021-09-04 15:03:00,0.0020149
2021-09-04 16:03:00,0.0021197
2021-09-04 17:03:00,0.00221333
2021-09-04 18:03:00,0.00228183
2021-09-04 19:03:00,0.0022719
2021-09-04 20:03:00,0.00232265
2021-09-04 21:03:00,0.00230652
2021-09-04 22:03:00,0.00229536
2021-09-04 23:03:00,0.00224088
2021-09-05 00:03:00,0.00221472
2021-09-05 01:03:00,0.00212146
2021-09-05 02:03:00,0.0019928
2021-09-05 03:03:00,0.00184877
2021-09-05 04:03:00,0.0018278
2021-09-05 05:03:00,0.00173371
2021-09-05 06:03:00,0.00181749
2021-09-05 07:03:00,0.00162729
2021-09-05 08:03:00,0.00151194
2021-09-05 09:03:00,0.00158145
2021-09-05 10:03:00,0.00168082
2021-09-05 11:03:00,0.00204233
2021-09-05 12:03:00,0.00231324
2021-09-05 13:03:00,0.00243175
2021-09-05 14:03:00,0.0024437
2021-09-05 15:03:00,0.00254912
2021-09-05 16:03:00,0.0026639
2021-09-05 17:03:00,0.0027931
2021-09-05 18:03:00,0.002638
2021-09-05 19:03:00,0.00288014
2021-09-05 20:03:00,0.00279133
2021-09-05 21:03:00,0.00252804
2021-09-05 22:03:00,0.00274175
2021-09-05 23:03:00,0.00238617
2021-09-06 00:03:00,0.00253941
2021-09-06 01:03:00,0.0024582
2021-09-06 02:03:00,0.0023765
2021-09-06 03:03:00,0.00228857
2021-09-06 04:03:00,0.00222691
2021-09-06 05:03:00,0.00225484
2021-09-06 06:03:00,0.00220823
2021-09-06 07:03:00,0.00219534
2021-09-06 08:03:00,0.00219189
2021-09-06 09:03:00,0.00203635
2021-09-06 10:03:00,0.002042
2021-09-06 11:03:00,0.00248437
2021-09-06 12:03:00,0.00225649
2021-09-06 13:03:00,0.00237958
2021-09-06 14:03:00,0.00247381
2021-09-06 15:03:00,0.00257251
2021-09-06 16:03:00,0.00272578
2021-09-06 17:03:00,0.00282517
2021-09-06 18:03:00,0.00288612
2021-09-06 19:03:00,0.00305631
2021-09-06 20:03:00,0.00302839
2021-09-06 21:03:00,0.00297264
2021-09-06 22:03:00,0.00302413
2021-09-06 23:03:00,0.00301979
2021-09-07 00:03:00,0.00331815
2021-09-07 01:03:00,0.00293979
2021-09-07 02:03:00,0.00285476
2021-09-07 03:03:00,0.00278622
2021-09-07 04:03:00,0.0027381
2021-09-07 05:03:00,0.00269601
2021-09-07 06:03:00,0.00256335
2021-09-07 07:03:00,0.0025383
2021-09-07 08:03:00,0.00244729
2021-09-07 09:03:00,0.0023422
2021-09-07 10:03:00,0.00228606
2021-09-07 11:03:00,0.00235777
2021-09-07 12:03:00,0.00254854
2021-09-07 13:03:00,0.00264925
2021-09-07 14:03:00,0.00269669
2021-09-07 15:03:00,0.00277593
2021-09-07 16:03:00,0.00216341
2021-09-07 17:03:00,0.00210468
2021-09-07 18:03:00,0.00206668
2021-09-07 19:03:00,0.00207977
2021-09-07 20:03:00,0.00207799
2021-09-07 21:03:00,0.00190919
2021-09-07 22:03:00,0.0017898
2021-09-07 23:03:00,0.00176485
2021-09-08 00:03:00,0.0016822
2021-09-08 01:03:00,0.001599
2021-09-08 02:03:00,0.00149414
2021-09-08 03:03:00,0.00143863
2021-09-08 04:03:00,0.00140849
2021-09-08 05:03:00,0.00139903
2021-09-08 06:03:00,0.00140255
2021-09-08 07:03:00,0.00144222
2021-09-08 08:03:00,0.00102542
2021-09-08 09:03:00,0.000944817
2021-09-08 10:03:00,0.00113375
2021-09-08 11:03:00,0.00126184
2021-09-08 12:03:00,0.00133634
2021-09-08 13:03:00,0.00159349
2021-09-08 14:03:00,0.00173043
2021-09-08 15:03:00,0.00180445
2021-09-08 16:03:00,0.00189529
2021-09-08 17:03:00,0.00191563
2021-09-08 18:03:00,0.00195954
2021-09-08 19:03:00,0.00202141
2021-09-08 20:03:00,0.00202518
2021-09-08 21:03:00,0.00199587
2021-09-08 22:03:00,0.00198929
2021-09-08 23:03:00,0.00193922
2021-09-09 00:03:00,0.00189358
2021-09-09 01:03:00,0.00184555
2021-09-09 02:03:00,0.00176443
2021-09-09 03:03:00,0.00176383
2021-09-09 04:03:00,0.00165559
2021-09-09 05:03:00,0.00154696
2021-09-09 06:03:00,0.00155054
2021-09-09 07:03:00,0.000617612
2021-09-09 08:03:00,0.000623411
2021-09-09 09:03:00,0.000564527
2021-09-09 10:03:00,0.000662104
2021-09-09 11:03:00,0.000924554
2021-09-09 12:03:00,0.000957422
2021-09-09 13:03:00,0.000989422
2021-09-09 14:03:00,0.0011423
2021-09-09 15:03:00,0.00111742
2021-09-09 16:03:00,0.00101519
2021-09-09 17:03:00,0.00124681
2021-09-09 18:03:00,0.00140713
2021-09-09 19:03:00,0.00115084
2021-09-09 20:03:00,0.00119078
2021-09-09 21:03:00,0.00167447
2021-09-09 22:03:00,0.0010656
2021-09-09 23:03:00,0.000902705
2021-09-10 00:03:00,0.000789647
2021-09-10 01:03:00,0.000754255
2021-09-10 02:03:00,0.000704298
2021-09-10 03:03:00,0.000600775
2021-09-10 04:03:00,0.000565177
2021-09-10 05:03:00,0.000366707
2021-09-10 06:03:00,0.000440315
2021-09-10 07:03:00,0.00044418
2021-09-10 08:03:00,0.000497542
2021-09-10 09:16:00,0.000502108
2021-09-10 10:52:00,0.00059127
2021-09-10 11:52:00,0.000684348
2021-09-10 12:52:00,0.000894072
2021-09-10 14:40:00,0.00116415
2021-09-10 15:40:00,0.00125876
2021-09-10 16:40:00,0.00129466
2021-09-10 17:40:00,0.00134798
2021-09-10 18:40:00,0.00143571
2021-09-10 19:40:00,0.0016584
2021-09-10 20:40:00,0.00161083
